REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Enterprise size,Advanced technology acquisition,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,Cl,c,STATUS,DEx
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,License,Percent,239,units,0,v80736982,1.8.1.3,16.5,B,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,Customize,Percent,239,units,0,v80736983,1.8.1.4,44.2,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,Develop,Percent,239,units,0,v80736984,1.8.1.5,34.4,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Total enterprises,Merger or acquisition,Percent,239,units,0,v80736985,1.8.1.6,5.9,B,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80736986,1.8.2.1,73.4,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80736987,1.8.2.2,0.0,A,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80736988,1.8.2.3,0.0,A,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80736989,1.8.2.4,31.3,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80736990,1.8.2.5,26.6,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80736991,1.8.2.6,10.4,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80736992,1.8.3.1,,x,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80736993,1.8.3.2,,x,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80736994,1.8.3.3,,x,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80736995,1.8.3.4,,x,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80736996,1.8.3.5,,x,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80736997,1.8.3.6,,x,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80736998,1.8.4.1,100.0,A,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80736999,1.8.4.2,9.7,B,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),License,Percent,239,units,0,v80737000,1.8.4.3,33.3,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737001,1.8.4.4,66.7,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737002,1.8.4.5,43.0,E,1
2012,Canada,2016A000011124,"Electric power generation, transmission and distribution [2211",Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737003,1.8.4.6,0.0,A,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Purchase,Percent,239,units,0,v80737004,1.9.1.1,71.8,E,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Lease,Percent,239,units,0,v80737005,1.9.1.2,23.2,B,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,License,Percent,239,units,0,v80737006,1.9.1.3,33.1,E,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Customize,Percent,239,units,0,v80737007,1.9.1.4,20.4,E,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Develop,Percent,239,units,0,v80737008,1.9.1.5,25.4,E,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737009,1.9.1.6,0.0,A,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737010,1.9.2.1,62.3,E,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737011,1.9.2.2,31.1,B,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737012,1.9.2.3,10.4,B,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737013,1.9.2.4,27.4,E,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737014,1.9.2.5,0.0,A,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737015,1.9.2.6,0.0,A,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737016,1.9.3.1,,..,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737017,1.9.3.2,,..,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737018,1.9.3.3,,..,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737019,1.9.3.4,,..,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737020,1.9.3.5,,..,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737021,1.9.3.6,,..,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737022,1.9.4.1,,x,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737023,1.9.4.2,,x,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737024,1.9.4.3,,x,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737025,1.9.4.4,,x,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737026,1.9.4.5,,x,1
2012,Canada,2016A000011124,Natural gas distribution [2212,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737027,1.9.4.6,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Purchase,Percent,239,units,0,v80737028,1.10.1.1,51.9,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Lease,Percent,239,units,0,v80737029,1.10.1.2,19.1,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,License,Percent,239,units,0,v80737030,1.10.1.3,23.4,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Customize,Percent,239,units,0,v80737031,1.10.1.4,38.3,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Develop,Percent,239,units,0,v80737032,1.10.1.5,28.5,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Total enterprises,Merger or acquisition,Percent,239,units,0,v80737033,1.10.1.6,0.0,A,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737034,1.10.2.1,53.1,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737035,1.10.2.2,15.6,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737036,1.10.2.3,7.5,A,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737037,1.10.2.4,46.3,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737038,1.10.2.5,30.6,E,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737039,1.10.2.6,0.0,A,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737040,1.10.3.1,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737041,1.10.3.2,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737042,1.10.3.3,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737043,1.10.3.4,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737044,1.10.3.5,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737045,1.10.3.6,,x,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737046,1.10.4.1,,..,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737047,1.10.4.2,,..,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),License,Percent,239,units,0,v80737048,1.10.4.3,,..,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737049,1.10.4.4,,..,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737050,1.10.4.5,,..,1
2012,Canada,2016A000011124,"Water, sewage and other systems [2213",Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737051,1.10.4.6,,..,1
2012,Canada,2016A000011124,Construction [23,Total enterprises,Purchase,Percent,239,units,0,v80737052,1.11.1.1,,F,1
2012,Canada,2016A000011124,Construction [23,Total enterprises,Lease,Percent,239,units,0,v80737053,1.11.1.2,0.3,A,1
2012,Canada,2016A000011124,Construction [23,Total enterprises,License,Percent,239,units,0,v80737054,1.11.1.3,,F,1
2012,Canada,2016A000011124,Construction [23,Total enterprises,Customize,Percent,239,units,0,v80737055,1.11.1.4,14.8,E,1
2012,Canada,2016A000011124,Construction [23,Total enterprises,Develop,Percent,239,units,0,v80737056,1.11.1.5,1.4,A,1
2012,Canada,2016A000011124,Construction [23,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737057,1.11.1.6,1.4,A,1
2012,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737058,1.11.2.1,,x,1
2012,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737059,1.11.2.2,,x,1
2012,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737060,1.11.2.3,,x,1
2012,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737061,1.11.2.4,,x,1
2012,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737062,1.11.2.5,,x,1
2012,Canada,2016A000011124,Construction [23,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737063,1.11.2.6,,x,1
2012,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737064,1.11.3.1,,x,1
2012,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737065,1.11.3.2,,x,1
2012,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737066,1.11.3.3,,x,1
2012,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737067,1.11.3.4,,x,1
2012,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737068,1.11.3.5,,x,1
2012,Canada,2016A000011124,Construction [23,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737069,1.11.3.6,,x,1
2012,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737070,1.11.4.1,,F,1
2012,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737071,1.11.4.2,,F,1
2012,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737072,1.11.4.3,,F,1
2012,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737073,1.11.4.4,0.0,A,1
2012,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737074,1.11.4.5,,F,1
2012,Canada,2016A000011124,Construction [23,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737075,1.11.4.6,,F,1
2012,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Purchase,Percent,239,units,0,v80737076,1.12.1.1,73.0,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Lease,Percent,239,units,0,v80737077,1.12.1.2,8.9,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,License,Percent,239,units,0,v80737078,1.12.1.3,18.7,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Customize,Percent,239,units,0,v80737079,1.12.1.4,30.8,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Develop,Percent,239,units,0,v80737080,1.12.1.5,21.0,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737081,1.12.1.6,2.6,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737082,1.12.2.1,73.9,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737083,1.12.2.2,8.3,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737084,1.12.2.3,17.8,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737085,1.12.2.4,29.4,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737086,1.12.2.5,20.2,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737087,1.12.2.6,2.2,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737088,1.12.3.1,68.1,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737089,1.12.3.2,10.9,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737090,1.12.3.3,23.1,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737091,1.12.3.4,34.2,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737092,1.12.3.5,21.8,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737093,1.12.3.6,3.6,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737094,1.12.4.1,74.7,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737095,1.12.4.2,10.8,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737096,1.12.4.3,18.9,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737097,1.12.4.4,36.4,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737098,1.12.4.5,27.3,A,1
2012,Canada,2016A000011124,Manufacturing [31-33,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737099,1.12.4.6,4.0,A,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Total enterprises,Purchase,Percent,239,units,0,v80737100,1.13.1.1,61.9,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Total enterprises,Lease,Percent,239,units,0,v80737101,1.13.1.2,7.5,A,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Total enterprises,License,Percent,239,units,0,v80737102,1.13.1.3,14.2,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Total enterprises,Customize,Percent,239,units,0,v80737103,1.13.1.4,30.3,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Total enterprises,Develop,Percent,239,units,0,v80737104,1.13.1.5,23.7,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737105,1.13.1.6,3.5,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737106,1.13.2.1,50.9,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737107,1.13.2.2,4.8,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737108,1.13.2.3,5.6,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737109,1.13.2.4,28.9,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737110,1.13.2.5,26.5,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737111,1.13.2.6,6.1,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737112,1.13.3.1,75.9,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737113,1.13.3.2,13.1,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737114,1.13.3.3,26.5,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737115,1.13.3.4,32.0,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737116,1.13.3.5,17.2,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737117,1.13.3.6,0.0,A,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737118,1.13.4.1,77.6,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737119,1.13.4.2,5.9,B,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737120,1.13.4.3,23.1,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737121,1.13.4.4,33.1,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737122,1.13.4.5,27.5,E,1
2012,Canada,2016A000011124,Food manufacturing \ Beverage manufacturing,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737123,1.13.4.6,0.0,A,1
2012,Canada,2016A000011124,Food manufacturing [311,Total enterprises,Purchase,Percent,239,units,0,v80737124,1.14.1.1,62.2,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Total enterprises,Lease,Percent,239,units,0,v80737125,1.14.1.2,6.0,A,1
2012,Canada,2016A000011124,Food manufacturing [311,Total enterprises,License,Percent,239,units,0,v80737126,1.14.1.3,13.7,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Total enterprises,Customize,Percent,239,units,0,v80737127,1.14.1.4,30.8,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Total enterprises,Develop,Percent,239,units,0,v80737128,1.14.1.5,24.6,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737129,1.14.1.6,3.8,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737130,1.14.2.1,50.0,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737131,1.14.2.2,5.2,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737132,1.14.2.3,4.1,A,1
2012,Canada,2016A000011124,Food manufacturing [311,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737133,1.14.2.4,29.9,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737134,1.14.2.5,28.2,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737135,1.14.2.6,6.7,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737136,1.14.3.1,77.2,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737137,1.14.3.2,8.8,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737138,1.14.3.3,27.8,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737139,1.14.3.4,33.5,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Medium-sized enterprises (100 to 249 employees),Develop,Percent,239,units,0,v80737140,1.14.3.5,18.0,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Medium-sized enterprises (100 to 249 employees),Merger or acquisition,Percent,239,units,0,v80737141,1.14.3.6,0.0,A,1
2012,Canada,2016A000011124,Food manufacturing [311,Large enterprises (250 and more employees),Purchase,Percent,239,units,0,v80737142,1.14.4.1,80.0,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Large enterprises (250 and more employees),Lease,Percent,239,units,0,v80737143,1.14.4.2,2.0,A,1
2012,Canada,2016A000011124,Food manufacturing [311,Large enterprises (250 and more employees),License,Percent,239,units,0,v80737144,1.14.4.3,20.7,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Large enterprises (250 and more employees),Customize,Percent,239,units,0,v80737145,1.14.4.4,27.1,B,1
2012,Canada,2016A000011124,Food manufacturing [311,Large enterprises (250 and more employees),Develop,Percent,239,units,0,v80737146,1.14.4.5,25.5,E,1
2012,Canada,2016A000011124,Food manufacturing [311,Large enterprises (250 and more employees),Merger or acquisition,Percent,239,units,0,v80737147,1.14.4.6,0.0,A,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Total enterprises,Purchase,Percent,239,units,0,v80737148,1.15.1.1,80.8,E,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Total enterprises,Lease,Percent,239,units,0,v80737149,1.15.1.2,5.5,B,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Total enterprises,License,Percent,239,units,0,v80737150,1.15.1.3,13.7,E,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Total enterprises,Customize,Percent,239,units,0,v80737151,1.15.1.4,20.8,B,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Total enterprises,Develop,Percent,239,units,0,v80737152,1.15.1.5,9.8,B,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Total enterprises,Merger or acquisition,Percent,239,units,0,v80737153,1.15.1.6,0.0,A,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Small enterprises (20 to 99 employees),Purchase,Percent,239,units,0,v80737154,1.15.2.1,76.4,E,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Small enterprises (20 to 99 employees),Lease,Percent,239,units,0,v80737155,1.15.2.2,6.7,B,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Small enterprises (20 to 99 employees),License,Percent,239,units,0,v80737156,1.15.2.3,16.9,E,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Small enterprises (20 to 99 employees),Customize,Percent,239,units,0,v80737157,1.15.2.4,20.2,E,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Small enterprises (20 to 99 employees),Develop,Percent,239,units,0,v80737158,1.15.2.5,6.7,B,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Small enterprises (20 to 99 employees),Merger or acquisition,Percent,239,units,0,v80737159,1.15.2.6,0.0,A,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Medium-sized enterprises (100 to 249 employees),Purchase,Percent,239,units,0,v80737160,1.15.3.1,,x,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Medium-sized enterprises (100 to 249 employees),Lease,Percent,239,units,0,v80737161,1.15.3.2,,x,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Medium-sized enterprises (100 to 249 employees),License,Percent,239,units,0,v80737162,1.15.3.3,,x,1
2012,Canada,2016A000011124,Animal food manufacturing [3111,Medium-sized enterprises (100 to 249 employees),Customize,Percent,239,units,0,v80737163,1.15.3.4,,x,1
